1.2751177,0.589635,0.962275,-0.616362,-0.0229037,-0.253464,0.6668363321
0.858735,0.9706800000000001,0.6762875,-0.47096499999999997,-0.0275935,0.0634999,0.4760269633
1.7633969999999999,1.19899,0.5450940000000001,-0.79911,-0.0411669,-0.610269,1.006329846
1.082684,1.0706099999999998,0.744405,-0.832018,0.0653052,0.09359269999999999,0.839808499
1.5127819999999998,1.1527100000000001,0.661042,-1.02617,-0.0825702,-0.059889200000000004,1.031227144
1.1900212,0.6024700000000001,0.436504,-0.450932,-0.0382345,0.0207406,0.4530250745
0.887314,0.85245,0.845651,-0.5352469999999999,0.168011,0.509272,0.7576773833
0.480612,0.409985,0.538157,-0.46539800000000003,-0.117634,-0.203069,0.5212197954
1.792924,0.838603,0.71347449,-1.0095800000000001,-0.123432,-0.0568732,1.018686309
1.624327,0.86393,0.6350262,-0.545316,-0.27402499999999996,-0.0352754,0.6113130085
1.854117,1.1336400000000002,0.485825,-0.488438,-0.342486,-0.34319900000000003,0.6882251766
0.19621000000000002,0.9531199999999999,0.6596259999999999,-0.602047,-0.192727,-0.221476,0.669817815
0.6636449999999999,1.0575,0.815928,-0.734749,0.153067,-0.10792600000000001,0.7582437741
0.8600180000000001,0.519555,0.6690362,-0.48806299999999997,-0.242089,-0.0224339,0.5452667749
1.7048489999999998,0.788372,0.929256,-0.403116,-0.07778,-0.199219,0.45633370230000003
1.959625,0.9688399999999999,0.7214156,-0.36833,0.0881317,0.474731,0.6072921108
1.634354,0.9096700000000001,0.7723592,-1.31406,0.2499,0.694945,1.507365996
1.6959600000000001,1.32578,0.888734,-0.5876319999999999,-0.00170783,0.0744043,0.5923261635
0.5636059999999999,0.771023,0.874062,-0.560295,-0.385752,-0.152792,0.6971947273
0.49038699999999996,0.95078,0.56575,-0.6926570000000001,-0.077087,0.12436799999999999,0.7079431648
1.9814949999999998,0.96372,0.8063035,-0.742597,0.08688660000000001,-0.495524,0.8969635557000001
1.770865,1.1530799999999999,0.7751962,-1.436,0.381033,-0.559671,1.5876126019999999
2.167487,0.9410999999999999,0.821025,-0.935207,0.540107,-0.174914,1.0940395840000001
0.505973,0.769322,0.9131,-0.801884,0.19772,0.12296800000000001,0.8350043574
